,Winner,NTurns
0,B,63
1,C,78
2,C,276
3,D,601
4,C,54
5,C,60
6,C,66
7,C,66
8,B,63
9,C,72
10,C,168
11,C,228
12,C,72
13,C,72
14,B,255
15,C,468
16,B,57
17,B,129
18,C,90
19,D,601
20,C,66
21,D,601
22,C,84
23,B,189
24,C,48
25,C,372
26,B,159
27,D,601
28,C,168
29,B,285
30,B,75
31,C,240
32,B,339
33,C,60
34,D,601
35,D,601
36,C,48
37,C,48
38,C,60
39,C,60
40,B,147
41,B,111
42,C,60
43,D,601
44,C,84
45,B,327
46,C,66
47,C,174
48,B,147
49,D,601
50,C,60
51,C,492
52,C,78
53,C,252
54,D,601
55,D,601
56,C,66
57,D,601
58,C,54
59,B,363
60,D,601
61,C,60
62,D,601
63,C,102
64,C,420
65,C,282
66,D,601
67,D,601
68,B,111
69,C,54
70,D,601
71,B,141
72,B,123
73,D,601
74,D,601
75,C,78
76,C,450
77,C,78
78,C,84
79,C,312
